return_id,credit_note_number,order_id,order_line_id,outlet_id,product_id,return_date,return_qty,qty_uom,return_reason_code,credit_note_value_inr,approved_by,approval_date,disposition,status
9874,CN0009874,56188,343430,48,317,2026-01-10,2.0,CASE,RT03_WRONG_SKU,670.8,AUTO,,RESTOCK,PENDING
9875,CN0009875,13748,84533,482,123,2025-04-08,4.0,CASE,RT01_NEAR_EXPIRY,467.86,ASM,,SCRAP,PENDING
9876,CN0009876,2998,18507,721,137,2025-02-17,3.0,EACH,RT01_NEAR_EXPIRY,31.73,AUTO,,SCRAP,PENDING
9877,CN0009877,7351,45042,642,112,2025-03-01,1.0,CASE,RT01_NEAR_EXPIRY,106.4,AUTO,,VENDOR_RECOVERY,APPROVED
9878,CN0009878,71082,434694,295,182,2026-04-27,1.0,CASE,RT03_WRONG_SKU,1875.74,ASM,,SCRAP,APPROVED
9879,CN0009879,81962,501128,478,163,2026-07-13,3.0,CASE,RT02_DAMAGE_TRANSIT,156.1,ASM,,RESTOCK,PENDING
9880,CN0009880,2461,15295,461,91,2025-01-23,6.0,EACH,RT02_DAMAGE_TRANSIT,82.98,AUTO,,SCRAP,APPROVED
9881,CN0009881,53565,327173,359,165,2025-12-18,1.0,CASE,RT02_DAMAGE_TRANSIT,1117.6,RSM,,RESTOCK,REJECTED
9882,CN0009882,47493,290429,206,70,2025-11-12,5.0,CASE,RT01_NEAR_EXPIRY,3344.92,RSM,,VENDOR_RECOVERY,APPROVED
9883,CN0009883,76975,470392,491,26,2026-05-24,7.0,CASE,RT05_OVERSUPPLY,268.02,ASM,,RESTOCK,PENDING
9884,CN0009884,37196,227190,414,323,2025-09-22,1.0,CASE,RT05_OVERSUPPLY,44.05,AUTO,,VENDOR_RECOVERY,APPROVED
9885,CN0009885,25532,156634,209,53,2025-07-15,1.0,CASE,RT04_QUALITY,1300.38,RSM,,RESTOCK,APPROVED
9886,CN0009886,71050,434499,433,169,2026-05-08,5.0,CASE,RT04_QUALITY,822.86,ASM,,VENDOR_RECOVERY,APPROVED
9887,CN0009887,50343,307593,588,238,2025-12-16,8.0,EACH,RT02_DAMAGE_TRANSIT,126.59,RSM,,SCRAP,APPROVED
9888,CN0009888,40068,244898,308,249,2025-09-27,5.0,CASE,RT02_DAMAGE_TRANSIT,912.87,ASM,,RESTOCK,REJECTED
9889,CN0009889,55148,336983,272,27,2025-12-28,1.0,CASE,RT02_DAMAGE_TRANSIT,462.19,RSM,,RESTOCK,APPROVED
9890,CN0009890,41854,255920,116,92,2025-10-07,12.0,EACH,RT01_NEAR_EXPIRY,147.02,RSM,,RESTOCK,REJECTED
9891,CN0009891,2494,15490,479,24,2025-01-25,4.0,CASE,RT01_NEAR_EXPIRY,561.44,RSM,,RESTOCK,PENDING
9892,CN0009892,63342,387458,89,303,2026-03-15,55.0,EACH,RT05_OVERSUPPLY,10.56,RSM,,RESTOCK,APPROVED
9893,CN0009893,73481,449228,19,215,2026-05-07,132.0,EACH,RT01_NEAR_EXPIRY,118.06,ASM,,SCRAP,REJECTED
9894,CN0009894,36656,223992,535,52,2025-09-18,3.0,CASE,RT04_QUALITY,123.47,RSM,,RESTOCK,APPROVED
9895,CN0009895,39321,240289,678,233,2025-10-09,-17.0,EACH,RT01_NEAR_EXPIRY,10.26,ASM,,RESTOCK,APPROVED
9896,CN0009896,66328,405532,306,138,2026-03-27,-1.0,CASE,RT06_COLD_CHAIN_BREACH,48.33,ASM,,SCRAP,APPROVED
9897,CN0009897,59993,366916,345,115,2026-01-29,137.0,EACH,RT02_DAMAGE_TRANSIT,66.35,AUTO,,RESTOCK,REJECTED
9898,CN0009898,70493,431120,270,307,2026-04-07,101.0,EACH,RT05_OVERSUPPLY,10.59,RSM,,SCRAP,PENDING
9899,CN0009899,64821,396431,534,99,2026-03-15,2.0,CASE,RT05_OVERSUPPLY,4674.54,ASM,,SCRAP,REJECTED
9900,CN0009900,73870,451522,318,237,2026-04-30,6.0,CASE,RT02_DAMAGE_TRANSIT,509.01,ASM,,RESTOCK,REJECTED
9901,CN0009901,78482,479739,448,177,2026-06-09,25.0,EACH,RT01_NEAR_EXPIRY,20.11,ASM,,SCRAP,REJECTED
9902,CN0009902,71288,435954,538,296,2026-05-04,1.0,CASE,RT04_QUALITY,1392.4,ASM,,SCRAP,PENDING
9903,CN0009903,14940,91811,651,134,2025-04-11,4.0,CASE,RT01_NEAR_EXPIRY,1872.93,AUTO,,RESTOCK,REJECTED
9904,CN0009904,76899,469925,40,66,2026-06-06,7.0,EACH,RT05_OVERSUPPLY,72.13,AUTO,,RESTOCK,APPROVED
9905,CN0009905,62284,380871,503,132,2026-02-26,1.0,CASE,RT06_COLD_CHAIN_BREACH,2189.31,RSM,,SCRAP,REJECTED
9906,CN0009906,54191,331069,156,107,2025-12-26,1.0,CASE,RT02_DAMAGE_TRANSIT,1003.26,AUTO,,SCRAP,APPROVED
9907,CN0009907,61370,375198,668,200,2026-02-07,1.0,CASE,RT05_OVERSUPPLY,961.13,AUTO,,SCRAP,APPROVED
9908,CN0009908,17726,108720,22,240,2025-05-14,3.0,CASE,RT01_NEAR_EXPIRY,1126.17,ASM,,SCRAP,APPROVED
9909,CN0009909,38435,234867,354,129,2025-09-21,134.0,EACH,RT04_QUALITY,5.5,ASM,,VENDOR_RECOVERY,PENDING
9910,CN0009910,7237,44399,609,165,2025-03-16,9.0,CASE,RT01_NEAR_EXPIRY,555.87,AUTO,,RESTOCK,APPROVED
9911,CN0009911,1145,7091,92,142,2025-01-13,1.0,CASE,RT01_NEAR_EXPIRY,370.42,ASM,,RESTOCK,APPROVED
9912,CN0009912,64870,396730,419,232,2026-03-26,1.0,CASE,RT01_NEAR_EXPIRY,1133.95,AUTO,,SCRAP,APPROVED
9913,CN0009913,15479,95054,607,36,2025-04-26,1.0,CASE,RT06_COLD_CHAIN_BREACH,602.24,ASM,,SCRAP,PENDING
9914,CN0009914,37563,229389,217,8,2025-09-29,1.0,CASE,RT01_NEAR_EXPIRY,183.49,AUTO,,VENDOR_RECOVERY,APPROVED
9915,CN0009915,55532,339334,74,242,2026-01-06,2.0,CASE,RT05_OVERSUPPLY,154.8,RSM,,VENDOR_RECOVERY,REJECTED
9916,CN0009916,7050,43177,483,297,2025-03-09,103.0,EACH,RT02_DAMAGE_TRANSIT,7.14,RSM,,RESTOCK,APPROVED
9917,CN0009917,1622,9879,412,101,2025-02-09,1.0,CASE,RT01_NEAR_EXPIRY,1297.85,AUTO,,SCRAP,APPROVED
9918,CN0009918,12587,77455,43,149,2025-04-20,4.0,CASE,RT01_NEAR_EXPIRY,3499.22,AUTO,,SCRAP,REJECTED
9919,CN0009919,81025,495386,231,267,2026-06-15,7.0,CASE,RT02_DAMAGE_TRANSIT,190.72,RSM,,SCRAP,REJECTED
9920,CN0009920,44863,274486,627,324,2025-10-23,5.0,CASE,RT01_NEAR_EXPIRY,3196.39,AUTO,,RESTOCK,APPROVED
9921,CN0009921,46031,281501,382,259,2025-11-23,1.0,CASE,RT05_OVERSUPPLY,3976.48,AUTO,,SCRAP,APPROVED
9922,CN0009922,31809,194555,206,28,2025-08-03,1.0,CASE,RT02_DAMAGE_TRANSIT,324.15,RSM,,SCRAP,APPROVED
9923,CN0009923,68244,417285,226,332,2026-04-11,4.0,CASE,RT04_QUALITY,1633.61,RSM,,SCRAP,APPROVED
9924,CN0009924,66008,403614,528,205,2026-03-29,6.0,EACH,RT01_NEAR_EXPIRY,29.18,RSM,,VENDOR_RECOVERY,REJECTED
9925,CN0009925,45465,278015,146,169,2025-11-07,1.0,CASE,RT02_DAMAGE_TRANSIT,109.5,ASM,,RESTOCK,PENDING
9926,CN0009926,70460,430868,438,37,2026-04-16,1.0,EACH,RT02_DAMAGE_TRANSIT,32.06,AUTO,,RESTOCK,APPROVED
9927,CN0009927,69149,422928,660,263,2026-04-07,2.0,CASE,RT02_DAMAGE_TRANSIT,407.82,ASM,,RESTOCK,REJECTED
9928,CN0009928,69777,426646,352,241,2026-04-18,4.0,CASE,RT02_DAMAGE_TRANSIT,285.2,AUTO,,SCRAP,PENDING
9929,CN0009929,30134,184430,682,202,2025-08-15,2.0,CASE,RT03_WRONG_SKU,2006.7,AUTO,,SCRAP,PENDING
9930,CN0009930,13525,83093,722,26,2025-04-17,31.0,EACH,RT01_NEAR_EXPIRY,85.74,RSM,,RESTOCK,REJECTED
9931,CN0009931,62577,382673,448,245,2026-03-10,68.0,EACH,RT01_NEAR_EXPIRY,27.85,AUTO,,VENDOR_RECOVERY,APPROVED
9932,CN0009932,77211,471803,588,275,2026-05-26,1.0,CASE,RT05_OVERSUPPLY,530.99,RSM,,SCRAP,PENDING
9933,CN0009933,9183,56640,25,191,2025-03-11,46.0,EACH,RT02_DAMAGE_TRANSIT,9.7,AUTO,,RESTOCK,APPROVED
9934,CN0009934,71407,436745,685,139,2026-05-07,7.0,CASE,RT03_WRONG_SKU,494.62,ASM,,RESTOCK,PENDING
9935,CN0009935,69148,422917,653,261,2026-04-11,38.0,EACH,RT03_WRONG_SKU,57.1,AUTO,,RESTOCK,APPROVED
9936,CN0009936,81348,497342,598,277,2026-06-30,6.0,CASE,RT03_WRONG_SKU,810.73,RSM,,VENDOR_RECOVERY,APPROVED
9937,CN0009937,49019,299753,114,239,2025-12-07,1.0,CASE,RT02_DAMAGE_TRANSIT,583.02,ASM,,SCRAP,REJECTED
9938,CN0009938,10196,62900,446,71,2025-03-30,3.0,CASE,RT02_DAMAGE_TRANSIT,483.03,AUTO,,RESTOCK,APPROVED
9939,CN0009939,44759,273850,602,306,2025-11-09,6.0,CASE,RT01_NEAR_EXPIRY,782.92,AUTO,,SCRAP,REJECTED
9940,CN0009940,75768,462967,229,186,2026-05-15,41.0,EACH,RT02_DAMAGE_TRANSIT,25.41,RSM,,RESTOCK,APPROVED
9941,CN0009941,51904,317273,252,232,2026-01-03,2.0,CASE,RT02_DAMAGE_TRANSIT,1195.07,AUTO,,SCRAP,PENDING
9942,CN0009942,72647,444222,487,62,2026-05-11,4.0,CASE,RT05_OVERSUPPLY,725.66,AUTO,,SCRAP,APPROVED
9943,CN0009943,18583,113964,162,41,2025-06-01,27.0,EACH,RT06_COLD_CHAIN_BREACH,19.8,RSM,,SCRAP,REJECTED
9944,CN0009944,77802,475433,397,7,2026-06-12,4.0,CASE,RT01_NEAR_EXPIRY,94.19,AUTO,,SCRAP,REJECTED
9945,CN0009945,78557,480187,86,2,2026-06-12,3.0,CASE,RT06_COLD_CHAIN_BREACH,1139.08,ASM,,SCRAP,PENDING
9946,CN0009946,56900,347983,723,1,2026-01-27,85.0,EACH,RT01_NEAR_EXPIRY,111.86,AUTO,,RESTOCK,APPROVED
9947,CN0009947,1162,7168,270,213,2025-01-10,1.0,CASE,RT02_DAMAGE_TRANSIT,622.36,ASM,,SCRAP,APPROVED
9948,CN0009948,12425,76404,377,322,2025-04-09,8.0,CASE,RT02_DAMAGE_TRANSIT,681.28,RSM,,RESTOCK,APPROVED
9949,CN0009949,64161,392438,653,36,2026-03-26,6.0,CASE,RT01_NEAR_EXPIRY,633.95,AUTO,,SCRAP,REJECTED
9950,CN0009950,68540,419148,699,270,2026-04-07,23.0,EACH,RT01_NEAR_EXPIRY,63.94,RSM,,SCRAP,APPROVED
9951,CN0009951,2401,14927,267,71,2025-01-26,2.0,CASE,RT02_DAMAGE_TRANSIT,196.05,RSM,,RESTOCK,REJECTED
9952,CN0009952,63094,385944,275,17,2026-03-10,1.0,CASE,RT05_OVERSUPPLY,310.19,ASM,,VENDOR_RECOVERY,APPROVED
9953,CN0009953,1548,9428,454,42,2025-01-11,5.0,CASE,RT02_DAMAGE_TRANSIT,166.24,ASM,,VENDOR_RECOVERY,REJECTED
9954,CN0009954,71625,438096,121,329,2026-04-14,8.0,CASE,RT05_OVERSUPPLY,148.13,RSM,,SCRAP,PENDING
9955,CN0009955,8698,53509,721,57,2025-03-10,8.0,CASE,RT02_DAMAGE_TRANSIT,1059.42,RSM,,VENDOR_RECOVERY,REJECTED
9956,CN0009956,68004,415857,56,195,2026-04-16,1.0,CASE,RT03_WRONG_SKU,510.11,AUTO,,SCRAP,REJECTED
9957,CN0009957,9189,56684,573,107,2025-03-29,1.0,CASE,RT01_NEAR_EXPIRY,1052.75,AUTO,,SCRAP,REJECTED
9958,CN0009958,58547,358020,498,324,2026-01-28,1.0,CASE,RT01_NEAR_EXPIRY,2225.85,ASM,,SCRAP,APPROVED
9959,CN0009959,44866,274510,496,289,2025-11-01,1.0,CASE,RT02_DAMAGE_TRANSIT,344.34,AUTO,,SCRAP,APPROVED
9960,CN0009960,51432,314367,314,267,2025-12-30,-4.0,EACH,RT05_OVERSUPPLY,34.13,ASM,,VENDOR_RECOVERY,APPROVED
9961,CN0009961,73886,451607,216,255,2026-05-13,9.0,CASE,RT01_NEAR_EXPIRY,950.0,AUTO,,RESTOCK,APPROVED
9962,CN0009962,8497,52238,524,82,2025-03-07,1.0,CASE,RT01_NEAR_EXPIRY,778.09,RSM,,SCRAP,APPROVED
9963,CN0009963,70812,433035,44,130,2026-04-30,2.0,CASE,RT01_NEAR_EXPIRY,875.27,RSM,,RESTOCK,PENDING
9964,CN0009964,81494,498226,354,129,2026-07-09,6.0,CASE,RT01_NEAR_EXPIRY,165.78,ASM,,RESTOCK,APPROVED
9965,CN0009965,59363,362933,723,53,2026-02-03,46.0,EACH,RT02_DAMAGE_TRANSIT,31.11,ASM,,RESTOCK,APPROVED
9966,CN0009966,25712,157780,504,129,2025-07-02,1.0,CASE,RT02_DAMAGE_TRANSIT,116.47,ASM,,RESTOCK,REJECTED
9967,CN0009967,56745,347045,295,207,2026-01-30,1.0,CASE,RT05_OVERSUPPLY,313.13,RSM,,SCRAP,REJECTED
9968,CN0009968,49506,302750,609,300,2025-12-01,7.0,EACH,RT01_NEAR_EXPIRY,26.78,AUTO,,RESTOCK,PENDING
9969,CN0009969,83126,508130,224,303,2026-07-02,24.0,EACH,RT05_OVERSUPPLY,24.77,AUTO,,SCRAP,REJECTED
9970,CN0009970,4485,27532,355,87,2025-02-06,18.0,EACH,RT03_WRONG_SKU,64.03,RSM,,SCRAP,REJECTED
9971,CN0009971,13861,85254,348,328,2025-04-23,3.0,CASE,RT05_OVERSUPPLY,553.15,ASM,,RESTOCK,APPROVED
9972,CN0009972,63965,391302,394,242,2026-03-12,2.0,CASE,RT03_WRONG_SKU,947.14,ASM,,SCRAP,REJECTED
9973,CN0009973,30313,185520,454,254,2025-08-16,1.0,CASE,RT01_NEAR_EXPIRY,520.08,RSM,,VENDOR_RECOVERY,APPROVED
9974,CN0009974,37278,227715,665,32,2025-09-05,19.0,EACH,RT01_NEAR_EXPIRY,33.01,AUTO,,SCRAP,APPROVED
9975,CN0009975,25541,156690,512,340,2025-07-14,4.0,CASE,RT05_OVERSUPPLY,30.56,AUTO,,SCRAP,APPROVED
9976,CN0009976,60719,371325,687,44,2026-02-05,3.0,CASE,RT01_NEAR_EXPIRY,337.69,ASM,,SCRAP,PENDING
9977,CN0009977,20239,124192,691,224,2025-06-02,2.0,CASE,RT05_OVERSUPPLY,674.85,ASM,,SCRAP,REJECTED
9978,CN0009978,17955,110086,678,159,2025-05-28,5.0,CASE,RT01_NEAR_EXPIRY,347.79,AUTO,,SCRAP,REJECTED
9979,CN0009979,57221,349986,683,219,2026-01-16,3.0,CASE,RT05_OVERSUPPLY,474.18,AUTO,,VENDOR_RECOVERY,PENDING
9980,CN0009980,10633,65612,698,239,2025-03-30,1.0,CASE,RT04_QUALITY,555.81,AUTO,,RESTOCK,APPROVED
9981,CN0009981,80613,492911,722,280,2026-06-22,130.0,EACH,RT02_DAMAGE_TRANSIT,8.82,AUTO,,VENDOR_RECOVERY,APPROVED
9982,CN0009982,7235,44359,722,304,2025-03-12,-1.0,CASE,RT02_DAMAGE_TRANSIT,1499.3,RSM,,SCRAP,APPROVED
9983,CN0009983,5447,33334,249,213,2025-02-19,5.0,CASE,RT05_OVERSUPPLY,145.02,AUTO,,RESTOCK,APPROVED
9984,CN0009984,63401,387824,539,283,2026-02-22,4.0,CASE,RT04_QUALITY,679.9,ASM,,SCRAP,APPROVED
9985,CN0009985,57814,353626,480,231,2026-02-09,10.0,EACH,RT05_OVERSUPPLY,29.42,RSM,,RESTOCK,APPROVED
9986,CN0009986,70442,430753,390,68,2026-05-01,5.0,CASE,RT03_WRONG_SKU,320.59,AUTO,,RESTOCK,PENDING
9987,CN0009987,80848,494315,723,87,2026-07-04,19.0,EACH,RT04_QUALITY,63.25,ASM,,RESTOCK,APPROVED
9988,CN0009988,81363,497423,388,30,2026-07-07,6.0,CASE,RT04_QUALITY,752.29,AUTO,,SCRAP,APPROVED
9989,CN0009989,34519,211099,114,31,2025-08-16,7.0,CASE,RT01_NEAR_EXPIRY,1492.89,ASM,,RESTOCK,APPROVED
9990,CN0009990,73799,451047,309,95,2026-05-04,4.0,CASE,RT01_NEAR_EXPIRY,535.47,AUTO,,VENDOR_RECOVERY,APPROVED
9991,CN0009991,44903,274739,267,93,2025-10-27,1.0,CASE,RT01_NEAR_EXPIRY,1264.49,ASM,,SCRAP,PENDING
9992,CN0009992,66505,406660,396,295,2026-03-13,6.0,CASE,RT03_WRONG_SKU,2631.55,AUTO,,SCRAP,APPROVED
9993,CN0009993,34057,208417,656,220,2025-08-21,1.0,CASE,RT01_NEAR_EXPIRY,1052.2,RSM,,SCRAP,REJECTED
9994,CN0009994,73441,448995,598,86,2026-05-19,2.0,CASE,RT01_NEAR_EXPIRY,517.61,ASM,,SCRAP,APPROVED
9995,CN0009995,50272,307188,367,49,2025-12-17,41.0,EACH,RT04_QUALITY,62.78,RSM,,VENDOR_RECOVERY,APPROVED
9996,CN0009996,27775,170195,314,19,2025-07-16,1.0,CASE,RT05_OVERSUPPLY,650.24,ASM,,SCRAP,PENDING
9997,CN0009997,18186,111557,357,295,2025-05-20,-8.0,CASE,RT05_OVERSUPPLY,2567.59,RSM,,SCRAP,REJECTED
9998,CN0009998,82180,502489,679,250,2026-07-10,-1.0,CASE,RT01_NEAR_EXPIRY,1469.86,ASM,,SCRAP,APPROVED
9999,CN0009999,71590,437885,229,280,2026-05-10,1.0,CASE,RT06_COLD_CHAIN_BREACH,104.18,RSM,,RESTOCK,REJECTED
10000,CN0010000,33025,202115,724,298,2025-08-10,2.0,CASE,RT05_OVERSUPPLY,256.19,AUTO,,SCRAP,APPROVED
10001,CN0010001,81303,497058,223,226,2026-06-24,1.0,CASE,RT03_WRONG_SKU,1900.13,RSM,,RESTOCK,REJECTED
10002,CN0010002,65055,397847,289,10,2026-03-11,1.0,CASE,RT01_NEAR_EXPIRY,90.36,ASM,,SCRAP,REJECTED
10003,CN0010003,25050,153640,684,2,2025-06-23,1.0,CASE,RT05_OVERSUPPLY,835.06,RSM,,RESTOCK,PENDING
10004,CN0010004,40820,249374,435,210,2025-10-18,1.0,CASE,RT02_DAMAGE_TRANSIT,130.34,RSM,,RESTOCK,APPROVED
10005,CN0010005,46091,281818,404,9,2025-10-31,1.0,CASE,RT06_COLD_CHAIN_BREACH,305.53,AUTO,,VENDOR_RECOVERY,APPROVED
10006,CN0010006,81244,496679,1,83,2026-06-17,1.0,CASE,RT04_QUALITY,218.97,AUTO,,RESTOCK,PENDING
10007,CN0010007,24235,148675,701,187,2025-06-24,6.0,CASE,RT01_NEAR_EXPIRY,534.21,RSM,,SCRAP,REJECTED
10008,CN0010008,28800,176414,117,99,2025-07-12,5.0,CASE,RT05_OVERSUPPLY,4434.3,AUTO,,SCRAP,PENDING
10009,CN0010009,16663,102204,6,3,2025-04-25,-1.0,CASE,RT06_COLD_CHAIN_BREACH,2928.84,ASM,,RESTOCK,APPROVED
10010,CN0010010,57389,351055,318,104,2026-01-23,1.0,CASE,RT01_NEAR_EXPIRY,51.05,AUTO,,RESTOCK,PENDING
10011,CN0010011,51700,316054,654,112,2025-12-08,1.0,CASE,RT06_COLD_CHAIN_BREACH,135.47,AUTO,,RESTOCK,PENDING
10012,CN0010012,13250,81396,260,234,2025-04-05,4.0,CASE,RT05_OVERSUPPLY,1180.5,AUTO,,SCRAP,PENDING
10013,CN0010013,1734,10584,522,106,2025-02-09,1.0,CASE,RT06_COLD_CHAIN_BREACH,465.73,AUTO,,RESTOCK,PENDING
10014,CN0010014,20272,124402,655,11,2025-06-09,2.0,CASE,RT05_OVERSUPPLY,3348.17,ASM,,SCRAP,APPROVED
10015,CN0010015,56079,342733,698,92,2026-01-14,3.0,CASE,RT05_OVERSUPPLY,482.81,AUTO,,VENDOR_RECOVERY,PENDING
10016,CN0010016,15378,94454,150,124,2025-04-23,2.0,CASE,RT02_DAMAGE_TRANSIT,831.31,ASM,,SCRAP,REJECTED
10017,CN0010017,29489,180520,264,152,2025-07-29,8.0,CASE,RT05_OVERSUPPLY,397.26,RSM,,SCRAP,APPROVED
10018,CN0010018,63389,387736,127,187,2026-02-27,71.0,EACH,RT01_NEAR_EXPIRY,60.99,ASM,,SCRAP,REJECTED
10019,CN0010019,66730,408109,702,247,2026-04-02,5.0,CASE,RT05_OVERSUPPLY,2651.34,RSM,,VENDOR_RECOVERY,REJECTED
10020,CN0010020,54941,335682,345,313,2026-01-21,26.0,EACH,RT04_QUALITY,13.12,AUTO,,SCRAP,APPROVED
10021,CN0010021,65058,397873,221,301,2026-03-31,59.0,EACH,RT03_WRONG_SKU,26.3,RSM,,RESTOCK,APPROVED
10022,CN0010022,33909,207536,427,26,2025-08-30,6.0,CASE,RT02_DAMAGE_TRANSIT,461.39,ASM,,SCRAP,APPROVED
10023,CN0010023,13292,81660,207,150,2025-04-02,4.0,CASE,RT03_WRONG_SKU,356.16,RSM,,VENDOR_RECOVERY,PENDING
10024,CN0010024,51874,317102,346,131,2025-12-11,6.0,CASE,RT02_DAMAGE_TRANSIT,35.14,AUTO,,VENDOR_RECOVERY,APPROVED
10025,CN0010025,46634,285076,117,216,2025-11-03,20.0,EACH,RT01_NEAR_EXPIRY,12.15,RSM,,RESTOCK,REJECTED
10026,CN0010026,44347,271346,568,195,2025-10-24,1.0,CASE,RT01_NEAR_EXPIRY,215.71,AUTO,,SCRAP,REJECTED
10027,CN0010027,19597,120243,11,242,2025-05-28,1.0,CASE,RT04_QUALITY,586.2,AUTO,,VENDOR_RECOVERY,APPROVED
10028,CN0010028,3254,20160,362,313,2025-01-24,1.0,CASE,RT01_NEAR_EXPIRY,146.89,ASM,,RESTOCK,PENDING
10029,CN0010029,3742,23006,461,218,2025-02-14,3.0,CASE,RT03_WRONG_SKU,801.74,AUTO,,SCRAP,PENDING
10030,CN0010030,5755,35241,179,89,2025-02-15,1.0,CASE,RT02_DAMAGE_TRANSIT,310.42,RSM,,SCRAP,PENDING
10031,CN0010031,71151,435159,136,29,2026-05-08,-1.0,CASE,RT03_WRONG_SKU,1045.57,ASM,,RESTOCK,APPROVED
10032,CN0010032,56235,343744,187,111,2026-02-01,1.0,CASE,RT01_NEAR_EXPIRY,300.73,ASM,,SCRAP,REJECTED
10033,CN0010033,18214,111721,455,170,2025-05-09,2.0,CASE,RT02_DAMAGE_TRANSIT,3036.94,ASM,,SCRAP,APPROVED
10034,CN0010034,40181,245561,657,122,2025-09-30,2.0,CASE,RT02_DAMAGE_TRANSIT,135.64,AUTO,,RESTOCK,APPROVED
10035,CN0010035,11928,73369,497,226,2025-04-05,1.0,CASE,RT01_NEAR_EXPIRY,3204.35,ASM,,SCRAP,APPROVED
10036,CN0010036,36472,222915,704,125,2025-09-07,9.0,CASE,RT01_NEAR_EXPIRY,823.16,ASM,,RESTOCK,PENDING
10037,CN0010037,58195,355903,459,284,2026-02-01,134.0,EACH,RT01_NEAR_EXPIRY,10.63,ASM,,SCRAP,APPROVED
10038,CN0010038,40267,246062,512,86,2025-10-10,1.0,CASE,RT05_OVERSUPPLY,1255.41,AUTO,,SCRAP,PENDING
10039,CN0010039,21648,132781,508,269,2025-06-05,1.0,CASE,RT05_OVERSUPPLY,1827.8,RSM,,SCRAP,APPROVED
10040,CN0010040,62644,383079,403,36,2026-03-08,5.0,CASE,RT02_DAMAGE_TRANSIT,450.79,RSM,,SCRAP,APPROVED
10041,CN0010041,19577,120124,722,202,2025-05-19,1.0,CASE,RT05_OVERSUPPLY,833.74,AUTO,,SCRAP,REJECTED
10042,CN0010042,678,4211,503,316,2025-01-15,-1.0,EACH,RT01_NEAR_EXPIRY,87.89,RSM,,RESTOCK,REJECTED
10043,CN0010043,34046,208346,236,228,2025-09-09,8.0,EACH,RT01_NEAR_EXPIRY,70.17,ASM,,SCRAP,REJECTED
10044,CN0010044,83091,507900,63,121,2026-07-12,-44.0,EACH,RT01_NEAR_EXPIRY,42.45,RSM,,RESTOCK,APPROVED
10045,CN0010045,17966,110153,614,205,2025-05-04,1.0,CASE,RT01_NEAR_EXPIRY,4958.84,ASM,,SCRAP,PENDING
10046,CN0010046,76584,468075,647,111,2026-05-16,5.0,CASE,RT01_NEAR_EXPIRY,642.98,ASM,,SCRAP,APPROVED
10047,CN0010047,64319,393418,426,313,2026-02-28,6.0,CASE,RT01_NEAR_EXPIRY,52.74,ASM,,SCRAP,APPROVED
10048,CN0010048,1510,9213,344,111,2025-01-17,1.0,CASE,RT03_WRONG_SKU,639.77,AUTO,,SCRAP,PENDING
10049,CN0010049,5630,34453,185,247,2025-03-08,6.0,CASE,RT02_DAMAGE_TRANSIT,4386.03,AUTO,,SCRAP,APPROVED
10050,CN0010050,3035,18767,404,251,2025-02-06,4.0,CASE,RT06_COLD_CHAIN_BREACH,1610.6,RSM,,SCRAP,PENDING
10051,CN0010051,53739,328249,301,58,2026-01-12,8.0,CASE,RT01_NEAR_EXPIRY,472.14,RSM,,SCRAP,APPROVED
10052,CN0010052,62190,380218,722,170,2026-02-14,5.0,CASE,RT01_NEAR_EXPIRY,2480.9,RSM,,SCRAP,APPROVED
10053,CN0010053,69152,422942,485,221,2026-04-24,1.0,CASE,RT01_NEAR_EXPIRY,115.57,ASM,,VENDOR_RECOVERY,APPROVED
10054,CN0010054,33987,207995,717,84,2025-09-06,5.0,EACH,RT05_OVERSUPPLY,8.76,AUTO,,SCRAP,PENDING
10055,CN0010055,47804,292203,682,47,2025-11-30,1.0,CASE,RT05_OVERSUPPLY,807.8,AUTO,,SCRAP,APPROVED
10056,CN0010056,22871,140223,271,144,2025-06-13,1.0,CASE,RT01_NEAR_EXPIRY,4061.14,AUTO,,SCRAP,PENDING
10057,CN0010057,43860,268431,670,81,2025-11-07,12.0,EACH,RT05_OVERSUPPLY,64.36,ASM,,VENDOR_RECOVERY,REJECTED
10058,CN0010058,62380,381438,684,260,2026-03-05,-1.0,CASE,RT01_NEAR_EXPIRY,194.93,RSM,,SCRAP,APPROVED
10059,CN0010059,37708,230258,118,25,2025-09-29,1.0,CASE,RT01_NEAR_EXPIRY,204.58,RSM,,VENDOR_RECOVERY,APPROVED
10060,CN0010060,8680,53374,232,20,2025-03-13,1.0,EACH,RT02_DAMAGE_TRANSIT,10.37,RSM,,VENDOR_RECOVERY,PENDING
10061,CN0010061,61596,376651,568,35,2026-02-10,1.0,CASE,RT06_COLD_CHAIN_BREACH,546.41,RSM,,RESTOCK,PENDING
10062,CN0010062,58429,357313,511,308,2026-01-28,6.0,CASE,RT02_DAMAGE_TRANSIT,2194.87,ASM,,VENDOR_RECOVERY,PENDING
10063,CN0010063,76021,464566,230,212,2026-05-26,1.0,CASE,RT03_WRONG_SKU,93.5,ASM,,SCRAP,REJECTED
10064,CN0010064,81547,498552,187,124,2026-06-26,1.0,CASE,RT06_COLD_CHAIN_BREACH,865.03,AUTO,,RESTOCK,PENDING
10065,CN0010065,17941,109989,165,150,2025-05-07,2.0,EACH,RT05_OVERSUPPLY,32.63,AUTO,,VENDOR_RECOVERY,APPROVED
